Nombre,Avg_viewers,Time_streamed,All_time_peak_viewers,Hours_watched,Rank,Followers_gained,Total_followers,Total_views,Enlace
Laurafloresciencia,416.0,36.5,2581.0,15200.0,9452,340.0,24900.0,0.0,https://twitchtracker.com/laurafloresciencia
Gradywhite_,582.0,9.7,30344.0,5600.0,9459,-62.0,276000.0,2820000.0,https://twitchtracker.com/gradywhite_
Berlin1077,50.0,714.8,934.0,36100.0,9464,18.0,4000.0,0.0,https://twitchtracker.com/berlin1077
Renrizevods,51.0,708.3,791.0,35900.0,9490,1400.0,2000.0,0.0,https://twitchtracker.com/renrizevods
Telemetropanama,327.0,61.4,4480.0,20100.0,9494,73.0,14800.0,0.0,https://twitchtracker.com/telemetropanama
Flaiveth,61.0,583.4,8463.0,35300.0,9496,1000.0,46200.0,4010000.0,https://twitchtracker.com/flaiveth
Puchi_rd,95.0,349.0,223.0,33300.0,9511,20.0,121.0,0.0,https://twitchtracker.com/puchi_rd
Eldelabarrapan,216.0,121.5,3810.0,26300.0,9523,68.0,83000.0,4380000.0,https://twitchtracker.com/eldelabarrapan
Caliebre,276.0,82.6,9289.0,22800.0,9525,-25.0,33300.0,1890000.0,https://twitchtracker.com/caliebre
Satanic_pe,79.0,429.1,415.0,34100.0,9543,510.0,10100.0,0.0,https://twitchtracker.com/satanic_pe
Mrcarpatv,309.0,67.6,4654.0,20900.0,9545,55.0,16700.0,1110000.0,https://twitchtracker.com/mrcarpatv
Imaarijo,240.0,102.8,3666.0,24700.0,9575,1500.0,27600.0,0.0,https://twitchtracker.com/imaarijo
Val0rantv292,122.0,257.2,391.0,31400.0,9582,1800.0,1900.0,0.0,https://twitchtracker.com/val0rantv292
Cryptocasinoslots,215.0,121.0,1341.0,26000.0,9600,2100.0,19800.0,0.0,https://twitchtracker.com/cryptocasinoslots
Bobogamesss,496.0,20.0,1172.0,9900.0,9606,868.0,1600.0,0.0,https://twitchtracker.com/bobogamesss
Mishifu,421.0,33.7,4090.0,14200.0,9611,3500.0,569000.0,1090000.0,https://twitchtracker.com/mishifu
Rivotr1l,111.0,286.7,3382.0,31900.0,9617,851.0,69600.0,4150000.0000000005,https://twitchtracker.com/rivotr1l
Luuudrml,129.0,238.8,1241.0,30800.0,9642,1100.0,57700.0,0.0,https://twitchtracker.com/luuudrml
Titopinha,85.0,391.0,2894.0,33200.0,9649,2100.0,35800.0,0.0,https://twitchtracker.com/titopinha
Galletaa,217.0,118.5,4932.0,25700.0,9650,-55500.0,66100.0,301000.0,https://twitchtracker.com/galletaa
Pelicxlas,116.0,270.7,557.0,31400.0,9674,1600.0,21600.0,0.0,https://twitchtracker.com/pelicxlas
Mrxavito,195.0,137.2,5312.0,26800.0,9692,-26.0,30400.0,4130000.0,https://twitchtracker.com/mrxavito
Kokoop,140.0,213.6,2351.0,29900.0,9696,454.0,12000.0,436000.0,https://twitchtracker.com/kokoop
Espaciooscuroprofundo,49.0,711.3,167.0,35100.0,9697,414.0,2400.0,0.0,https://twitchtracker.com/espaciooscuroprofundo
Adamaraver,318.0,61.9,3878.0,19700.0,9702,-853.0,10000.0,0.0,https://twitchtracker.com/adamaraver
Micasuarez,604.0,5.2,10130.0,3100.0,9729,862.0,125000.0,0.0,https://twitchtracker.com/micasuarez
Insanesqt,119.0,259.7,1993.0,30900.0,9731,334.0,23100.0,0.0,https://twitchtracker.com/insanesqt
Stenk_player,52.0,672.6,91.0,34700.0,9733,138.0,463.0,0.0,https://twitchtracker.com/stenk_player
Dafisan1,154.0,187.0,890.0,28900.0,9736,324.0,11200.0,0.0,https://twitchtracker.com/dafisan1
Rodrisofoo,379.0,41.9,1792.0,15900.0,9754,423.0,5300.0,0.0,https://twitchtracker.com/rodrisofoo
Fervonlaiho,138.0,214.2,4281.0,29600.0,9763,1000.0,69600.0,816000.0,https://twitchtracker.com/fervonlaiho
Juanssete,247.0,94.8,3661.0,23400.0,9764,806.0,14700.0,0.0,https://twitchtracker.com/juanssete
On3shot1,210.0,121.1,4530.0,25500.0,9767,416.0,18600.0,0.0,https://twitchtracker.com/on3shot1
Gabrielzngg,414.0,33.3,887.0,13800.0,9770,277.0,923.0,0.0,https://twitchtracker.com/gabrielzngg
Itsmidnaa,330.0,55.2,5977.0,18200.0,9844,5100.0,132000.0,857000.0,https://twitchtracker.com/itsmidnaa
Naocchiuwu,94.0,334.8,1015.0,31600.0,9875,1400.0,59400.0,0.0,https://twitchtracker.com/naocchiuwu
Djlav,299.0,66.2,3318.0,19800.0,9896,1300.0,6500.0,0.0,https://twitchtracker.com/djlav
Cinefriki,69.0,478.0,313.0,33000.0,9900,1100.0,3800.0,0.0,https://twitchtracker.com/cinefriki
Ozku,190.0,136.9,6017.0,26000.0,9904,595.0,11400.0,0.0,https://twitchtracker.com/ozku
Elbiiyo,109.0,281.0,516.0,30600.0,9909,2100.0,2200.0,0.0,https://twitchtracker.com/elbiiyo
Atinycherry,388.0,37.7,4328.0,14600.0,9914,1400.0,29800.0,0.0,https://twitchtracker.com/atinycherry
Phoriaaaaa,581.0,6.1,1759.0,3600.0,9915,787.0,3000.0,0.0,https://twitchtracker.com/phoriaaaaa
Lbaini,464.0,21.8,6019.0,10100.0,9947,461.0,39900.0,387000.0,https://twitchtracker.com/lbaini
Peliculasdrunk,63.0,521.9,193.0,33000.0,9972,1100.0,4200.0,0.0,https://twitchtracker.com/peliculasdrunk
Jonnijuro,252.0,87.5,2753.0,22100.0,9987,-78.0,40100.0,0.0,https://twitchtracker.com/jonnijuro
Gabyxhd,256.0,85.4,1527.0,21900.0,9992,1400.0,13000.0,0.0,https://twitchtracker.com/gabyxhd
Bubalooh_,246.0,91.3,3240.0,22400.0,9993,382.0,37600.0,0.0,https://twitchtracker.com/bubalooh_
Jordybazanplayer,54.0,623.3,371.0,33400.0,10007,673.0,12300.0,0.0,https://twitchtracker.com/jordybazanplayer
Piezasmft,352.0,46.2,38721.0,16200.0,10014,260.0,167000.0,2830000.0,https://twitchtracker.com/piezasmft
Kroximatuz,199.0,125.0,2244.0,24900.0,10051,607.0,16500.0,1140000.0,https://twitchtracker.com/kroximatuz
Facuuparejas,217.0,109.4,434.0,23800.0,10066,2000.0,10400.0,0.0,https://twitchtracker.com/facuuparejas
Naginixx,353.0,45.3,2054.0,16000.0,10072,434.0,29900.0,0.0,https://twitchtracker.com/naginixx
Simpsonsvivo01,109.0,274.9,886.0,29900.0,10090,578.0,1100.0,0.0,https://twitchtracker.com/simpsonsvivo01
Carolinyaa,246.0,89.6,4784.0,22000.0,10091,353.0,69500.0,0.0,https://twitchtracker.com/carolinyaa
Sebas,355.0,44.4,4862.0,15800.0,10100,164.0,197000.0,1850000.0,https://twitchtracker.com/sebas
Aloksimpsons,102.0,295.6,539.0,30200.0,10102,666.0,1400.0,0.0,https://twitchtracker.com/aloksimpsons
Devas70,244.0,90.5,5289.0,22000.0,10114,4000.0,10900.0,0.0,https://twitchtracker.com/devas70
Mishoamoli,537.0,9.6,13310.0,5200.0,10141,-403.0,225000.0,0.0,https://twitchtracker.com/mishoamoli
Outconsumer,341.0,47.8,18656.0,16300.0,10153,-91.0,123000.0,4430000.0,https://twitchtracker.com/outconsumer
Kelton_g,289.0,66.7,467.0,19300.0,10165,462.0,4800.0,0.0,https://twitchtracker.com/kelton_g
Kazuhiaa,265.0,78.0,2777.0,20600.0,10168,553.0,24300.0,0.0,https://twitchtracker.com/kazuhiaa
Rangustreamer,450.0,22.1,7937.0,10000.0,10184,358.0,92500.0,1100000.0,https://twitchtracker.com/rangustreamer
Lenshus,51.0,640.5,1802.0,32800.0,10194,-1400.0,43700.0,0.0,https://twitchtracker.com/lenshus
Panitom16,159.0,166.9,3269.0,26600.0,10200,113.0,18900.0,667000.0,https://twitchtracker.com/panitom16
Daviscraslive,226.0,100.4,838.0,22600.0,10223,1700.0,52000.0,388000.0,https://twitchtracker.com/daviscraslive
Josefattv,200.0,120.5,4061.0,24100.0,10231,1000.0,25200.0,0.0,https://twitchtracker.com/josefattv
Bbooy,78.0,396.2,595.0,31000.0,10238,112.0,10200.0,0.0,https://twitchtracker.com/bbooy
Juanmabdo,47.0,697.5,175.0,32800.0,10240,-385.0,775.0,0.0,https://twitchtracker.com/juanmabdo
Shyyf,393.0,33.0,9282.0,13000.0,10248,903.0,73400.0,0.0,https://twitchtracker.com/shyyf
Itsraikz,465.0,19.0,17703.0,8800.0,10251,18.0,118000.0,7020000.0,https://twitchtracker.com/itsraikz
Jordillatzer,275.0,71.6,2608.0,19700.0,10252,58.0,19900.0,0.0,https://twitchtracker.com/jordillatzer
420tonga429,46.0,717.0,112.0,32800.0,10271,257.0,2700.0,0.0,https://twitchtracker.com/420tonga429
Speedrunsespanol,164.0,158.2,7415.0,26000.0,10273,96.0,57100.0,52400000.0,https://twitchtracker.com/speedrunsespanol
Elwasabitm,256.0,81.1,3120.0,20700.0,10277,278.0,25800.0,0.0,https://twitchtracker.com/elwasabitm
Tvdbzone,109.0,266.2,740.0,29200.0,10280,693.0,11000.0,0.0,https://twitchtracker.com/tvdbzone
Arandana_,373.0,37.6,2994.0,14000.0,10283,1200.0,33400.0,0.0,https://twitchtracker.com/arandana_
Soychapatv,525.0,10.1,15784.0,5300.0,10285,922.0,69600.0,0.0,https://twitchtracker.com/soychapatv
Pickflixx,105.0,278.6,283.0,29300.0,10286,1500.0,1900.0,0.0,https://twitchtracker.com/pickflixx
Unpakete,191.0,127.1,2908.0,24300.0,10313,195.0,70400.0,2640000.0,https://twitchtracker.com/unpakete
Dualviewyt,308.0,57.0,4381.0,17500.0,10331,1500.0,283000.0,1700000.0,https://twitchtracker.com/dualviewyt
Estoesguerra1,537.0,8.2,1402.0,4400.0,10334,190.0,3100.0,0.0,https://twitchtracker.com/estoesguerra1
Zellendust,523.0,9.8,7454.0,5100.0,10349,348.0,308000.0,1320000.0,https://twitchtracker.com/zellendust
Izunalive,204.0,114.6,1817.0,23400.0,10362,122.0,26000.0,1240000.0,https://twitchtracker.com/izunalive
Safiro_fk,154.0,169.9,2714.0,26200.0,10372,138.0,32299.999999999996,2710000.0,https://twitchtracker.com/safiro_fk
Kyoplank,184.0,133.3,411.0,24500.0,10373,800.0,11700.0,0.0,https://twitchtracker.com/kyoplank
Sofig,469.0,17.3,5464.0,8100.0,10388,1400.0,75200.0,2020000.0,https://twitchtracker.com/sofig
Servidor221,332.0,48.1,2276.0,16000.0,10389,958.0,1000.0,0.0,https://twitchtracker.com/servidor221
El_peliculas_24hs,55.0,583.2,172.0,31800.0,10395,1600.0,2200.0,0.0,https://twitchtracker.com/el_peliculas_24hs
Juancuesta24h,45.0,718.4,144.0,32400.0,10397,366.0,1200.0,0.0,https://twitchtracker.com/juancuesta24h
Ogmeik,254.0,79.7,4397.0,20200.0,10445,7.0,56100.0,4710000.0,https://twitchtracker.com/ogmeik
Lapizarradeandres,325.0,49.5,729.0,16100.000000000002,10467,2300.0,8200.0,0.0,https://twitchtracker.com/lapizarradeandres
Vivirenbicicleta,192.0,122.8,2016.0,23600.0,10497,372.0,6700.0,0.0,https://twitchtracker.com/vivirenbicicleta
Nikozfps,256.0,77.6,3577.0,19900.0,10518,211.0,60800.0,324000.0,https://twitchtracker.com/nikozfps
Elesky,312.0,53.1,10113.0,16600.0,10532,206.0,169000.0,7730000.0,https://twitchtracker.com/elesky
Elreyguiri_f1,297.0,58.5,10727.0,17400.0,10539,5.0,155000.0,4220000.0,https://twitchtracker.com/elreyguiri_f1
Kodigogg,267.0,71.5,8086.0,19100.0,10541,495.0,198000.0,3270000.0,https://twitchtracker.com/kodigogg
Snycmaster,139.0,190.2,744.0,26400.0,10559,268.0,12000.0,318000.0,https://twitchtracker.com/snycmaster
Marianalogic,269.0,70.0,1649.0,18800.0,10585,515.0,10300.0,0.0,https://twitchtracker.com/marianalogic
Cell,341.0,42.9,7373.0,14700.0,10598,61.0,178000.0,1990000.0,https://twitchtracker.com/cell
Kitohhhh,276.0,66.5,5586.0,18400.0,10599,16.0,118000.0,5450000.0,https://twitchtracker.com/kitohhhh
Nacho_aoe,214.0,101.7,1367.0,21800.0,10640,502.0,34700.0,539000.0,https://twitchtracker.com/nacho_aoe
Easportsfces,502.0,10.4,12408.0,5200.0,10646,919.0,137000.0,0.0,https://twitchtracker.com/easportsfces
Pokemex000,50.0,625.1,117.0,31100.0,10655,742.0,1500.0,0.0,https://twitchtracker.com/pokemex000
Elchiringuitodejugon1,305.0,53.8,2632.0,16400.0,10681,60.0,4300.0,0.0,https://twitchtracker.com/elchiringuitodejugon1
Simpsonsfamily_,115.0,237.6,598.0,27300.0,10690,786.0,1300.0,0.0,https://twitchtracker.com/simpsonsfamily_
Niharrablue,222.0,94.9,4520.0,21100.0,10712,508.0,7100.0,0.0,https://twitchtracker.com/niharrablue
Chicocartera,386.0,30.3,1062.0,11700.0,10715,165.0,12300.0,0.0,https://twitchtracker.com/chicocartera
Nemezizyt,106.0,259.1,819.0,27600.0,10751,675.0,29300.0,0.0,https://twitchtracker.com/nemezizyt
Dareh77,267.0,68.2,1148.0,18200.0,10795,1500.0,50300.0,0.0,https://twitchtracker.com/dareh77
Erkiki,141.0,180.2,4031.0,25400.0,10809,225.0,7000.0,0.0,https://twitchtracker.com/erkiki
Mrgoblinciano,401.0,26.0,1106.0,10400.0,10817,897.0,19400.0,0.0,https://twitchtracker.com/mrgoblinciano
Abeelxo,451.0,16.8,3586.0,7600.0,10818,1100.0,41900.0,0.0,https://twitchtracker.com/abeelxo
Dzanderr,202.0,107.8,3114.0,21800.0,10831,25.0,15400.0,351000.0,https://twitchtracker.com/dzanderr
Villha_,225.0,90.9,9592.0,20400.0,10841,2500.0,205000.0,0.0,https://twitchtracker.com/villha_
Adrity355,322.0,46.2,816.0,14900.0,10853,1900.0,20700.0,0.0,https://twitchtracker.com/adrity355
Caramelooficial,395.0,27.0,3066.0,10700.0,10855,170.0,262000.0,2780000.0,https://twitchtracker.com/caramelooficial
Antoniomasmas,232.0,86.0,27959.0,20000.0,10865,648.0,92000.0,864000.0,https://twitchtracker.com/antoniomasmas
Rociovalentinaa7,228.0,88.6,1680.0,20200.0,10874,758.0,28600.0,0.0,https://twitchtracker.com/rociovalentinaa7
Chiringuitoresubidos,186.0,120.6,6442.0,22400.0,10915,223.0,23900.0,0.0,https://twitchtracker.com/chiringuitoresubidos
Motfrais,218.0,92.8,1585.0,20300.0,11006,254.0,155000.0,843000.0,https://twitchtracker.com/motfrais
Raizarevelles,469.0,12.4,1004.0,5800.0,11025,773.0,27600.0,0.0,https://twitchtracker.com/raizarevelles
Littlezombie,183.0,120.8,2797.0,22200.0,11037,162.0,25100.0,650000.0,https://twitchtracker.com/littlezombie
Alliopodcast,463.0,13.2,5036.0,6100.0,11039,110.0,15600.0,0.0,https://twitchtracker.com/alliopodcast
Coffetv_,317.0,45.6,4345.0,14400.0,11059,804.0,92400.0,442000.0,https://twitchtracker.com/coffetv_
Tiempodevideojuegosok,379.0,28.6,1654.0,10800.0,11074,870.0,47800.0,0.0,https://twitchtracker.com/tiempodevideojuegosok
Fullhp,181.0,122.8,2635.0,22200.0,11076,361.0,4400.0,0.0,https://twitchtracker.com/fullhp
Exatlonallstar,221.0,89.7,396.0,19900.0,11086,397.0,899.0,0.0,https://twitchtracker.com/exatlonallstar
Mada,254.0,70.6,8896.0,17900.0,11090,74.0,65700.0,6730000.0,https://twitchtracker.com/mada
Cirowhites,188.0,115.3,4536.0,21700.0,11094,3400.0,247000.0,0.0,https://twitchtracker.com/cirowhites
Wildgnomos,230.0,83.8,4003.0,19300.0,11096,173.0,12700.0,0.0,https://twitchtracker.com/wildgnomos
Palomasrancias,194.0,109.5,336.0,21200.0,11141,417.0,1100.0,0.0,https://twitchtracker.com/palomasrancias
Selkie_,254.0,69.6,3353.0,17700.0,11168,1700.0,21800.0,0.0,https://twitchtracker.com/selkie_
Sakurita2020,52.0,567.5,196.0,29200.0,11173,1200.0,3100.0,0.0,https://twitchtracker.com/sakurita2020
Camp_nou_now,63.0,456.9,2318.0,28600.0,11177,237.0,20100.0,0.0,https://twitchtracker.com/camp_nou_now
Saragamingrd,146.0,162.9,264.0,23700.0,11196,69.0,414.0,0.0,https://twitchtracker.com/saragamingrd
Lenniay,212.0,94.1,1789.0,20000.0,11202,4000.0,12900.0,0.0,https://twitchtracker.com/lenniay
Elquintogrande,157.0,146.7,1988.0,23000.0,11234,293.0,4900.0,0.0,https://twitchtracker.com/elquintogrande
Miichiwi,152.0,152.7,3444.0,23300.0,11248,71.0,8300.0,0.0,https://twitchtracker.com/miichiwi
Tioshur,463.0,11.7,7825.0,5400.0,11256,-113.0,117000.0,1340000.0,https://twitchtracker.com/tioshur
Grekko_,205.0,98.2,3502.0,20200.0,11266,1200.0,61700.0,356000.0,https://twitchtracker.com/grekko_
Kuiinaza,161.0,140.2,1493.0,22500.0,11311,991.0,54700.0,0.0,https://twitchtracker.com/kuiinaza
Pochipoom,451.0,13.1,6098.0,5900.0,11313,459.0,154000.0,1310000.0,https://twitchtracker.com/pochipoom
Vityshow,119.0,209.1,3860.0,24900.0,11336,386.0,45300.0,392000.0,https://twitchtracker.com/vityshow
Ltaespanol2,478.0,8.9,1273.0,4200.0,11351,408.0,456.0,0.0,https://twitchtracker.com/ltaespanol2
Televape,95.0,274.1,1002.0,26100.0,11366,164.0,14500.0,0.0,https://twitchtracker.com/televape
Zhotan_,208.0,94.3,3447.0,19600.0,11369,63.0,16400.0,2940000.0,https://twitchtracker.com/zhotan_
Spdigital,473.0,9.5,13000.0,4500.0,11370,814.0,150000.0,551000.0,https://twitchtracker.com/spdigital
Movierecord,45.0,649.9,194.0,29000.0,11376,1200.0,3700.0,0.0,https://twitchtracker.com/movierecord
Eurogamer_es,346.0,33.9,3431.0,11700.0,11379,150.0,31100.0,0.0,https://twitchtracker.com/eurogamer_es
Pokemillon,286.0,52.2,3749.0,15000.0,11432,513.0,28900.0,0.0,https://twitchtracker.com/pokemillon
Volcanicdogg,333.0,36.8,3388.0,12300.0,11437,-9.0,93800.0,2670000.0,https://twitchtracker.com/volcanicdogg
Vitacelestine_,269.0,58.9,6351.0,15900.0,11451,-33.0,330000.0,4940000.0,https://twitchtracker.com/vitacelestine_
Biiigtula,195.0,103.3,3023.0,20100.0,11455,189.0,4300.0,0.0,https://twitchtracker.com/biiigtula
Fmokey,46.0,617.5,167.0,28500.0,11490,17.0,126.0,0.0,https://twitchtracker.com/fmokey
Yanya__,219.0,84.6,7735.0,18500.0,11510,227.0,53000.0,0.0,https://twitchtracker.com/yanya__
Fernasus145,127.0,187.7,1360.0,23800.0,11528,1500.0,21900.0,0.0,https://twitchtracker.com/fernasus145
Lsandrita,181.0,113.8,2637.0,20600.0,11550,409.0,13000.0,0.0,https://twitchtracker.com/lsandrita
Dragonelspx,182.0,112.9,557.0,20500.0,11552,96.0,7500.0,0.0,https://twitchtracker.com/dragonelspx
Rebeccare,221.0,82.8,3655.0,18300.0,11554,167.0,36800.0,2570000.0,https://twitchtracker.com/rebeccare
Litchiglimmer,219.0,84.0,1247.0,18400.0,11580,2700.0,58800.0,300000.0,https://twitchtracker.com/litchiglimmer
Elkevo_,304.0,44.3,6963.0,13500.0,11582,99.0,129000.0,923000.0,https://twitchtracker.com/elkevo_
Miquelserrano,224.0,80.5,1348.0,18000.0,11593,231.0,49400.0,735000.0,https://twitchtracker.com/miquelserrano
Ooohsiii,82.0,319.7,244.0,26100.0,11605,772.0,2800.0,0.0,https://twitchtracker.com/ooohsiii
Wr_cocheamarillo,109.0,225.2,262.0,24500.0,11611,479.0,4200.0,0.0,https://twitchtracker.com/wr_cocheamarillo
Haruuuvt,346.0,31.6,1520.0,10900.0,11612,2100.0,16600.0,0.0,https://twitchtracker.com/haruuuvt
Mattgael,194.0,101.4,1847.0,19600.0,11620,148.0,10700.0,1280000.0,https://twitchtracker.com/mattgael
Mayichi,402.0,19.1,36022.0,7700.0,11637,-1400.0,1740000.0,36300000.0,https://twitchtracker.com/mayichi
Dtowncat,364.0,27.1,9442.0,9800.0,11640,2800.0,101000.0,0.0,https://twitchtracker.com/dtowncat
Megamaan,191.0,103.2,1012.0,19700.0,11651,-167.0,23200.0,2820000.0,https://twitchtracker.com/megamaan
Nenitoo,248.0,66.2,3753.0,16400.0,11653,440.0,67300.0,2910000.0,https://twitchtracker.com/nenitoo
Yasir,200.0,95.7,2235.0,19100.0,11660,718.0,146000.0,517000.0,https://twitchtracker.com/yasir
Dominicsantiagogears,183.0,109.6,857.0,20100.0,11662,113.0,209.0,0.0,https://twitchtracker.com/dominicsantiagogears
Carlitus,211.0,87.4,6338.0,18500.0,11667,-63.0,473000.0,6660000.0,https://twitchtracker.com/carlitus
Momonkunn,257.0,61.5,40458.0,15800.0,11676,-639.0,738000.0,12400000.0,https://twitchtracker.com/momonkunn
Hh676666,254.0,62.9,678.0,16000.0,11681,1300.0,2800.0,0.0,https://twitchtracker.com/hh676666
Hatakegamingmx,120.0,197.0,503.0,23600.0,11682,256.0,19500.0,0.0,https://twitchtracker.com/hatakegamingmx
Hiperop,211.0,87.0,7554.0,18400.0,11685,2100.0,682000.0,5150000.0,https://twitchtracker.com/hiperop
Akiira55,96.0,261.2,258.0,25000.0,11686,920.0,935.0,0.0,https://twitchtracker.com/akiira55
Pasteldepapas_,174.0,117.3,1585.0,20400.0,11707,349.0,16600.0,0.0,https://twitchtracker.com/pasteldepapas_
Mcadryh,133.0,170.7,4093.0,22800.0,11711,220.0,27800.0,1480000.0,https://twitchtracker.com/mcadryh
Muchamieltv,183.0,109.2,5204.0,19900.0,11712,690.0,10400.0,0.0,https://twitchtracker.com/muchamieltv
Elkaigamer,205.0,90.9,2530.0,18700.0,11713,128.0,20100.0,506000.0,https://twitchtracker.com/elkaigamer
Mikestudyclub,116.0,204.7,365.0,23700.0,11716,282.0,5900.0,0.0,https://twitchtracker.com/mikestudyclub
Condejorge,140.0,159.3,6712.0,22300.0,11739,326.0,9400.0,0.0,https://twitchtracker.com/condejorge
Cabravoladora,157.0,135.6,6277.0,21300.0,11757,-80.0,119000.0,6580000.0,https://twitchtracker.com/cabravoladora
Claudiomichaux,471.0,6.9,3962.0,3200.0,11778,346.0,161000.0,808000.0,https://twitchtracker.com/claudiomichaux
Liannypaw_,60.0,444.7,1410.0,26800.0,11780,1600.0,56200.0,296000.0,https://twitchtracker.com/liannypaw_
83gggk8,217.0,82.0,785.0,17800.0,11783,431.0,3600.0,0.0,https://twitchtracker.com/83gggk8
Soyjodel,186.0,105.0,4173.0,19500.0,11792,1000.0,80800.0,0.0,https://twitchtracker.com/soyjodel
Elstronk,222.0,78.7,853.0,17500.0,11794,540.0,29300.0,0.0,https://twitchtracker.com/elstronk
Markitonavaja,441.0,11.0,107980.0,4800.0,11804,377.0,1940000.0,19200000.0,https://twitchtracker.com/markitonavaja
Goes_x,227.0,75.4,37637.0,17100.0,11805,-303.0,285000.0,14300000.0,https://twitchtracker.com/goes_x
Znorux,315.0,38.3,8033.0,12100.0,11811,473.0,221000.0,3770000.0,https://twitchtracker.com/znorux
Xariel,128.0,177.7,2972.0,22700.0,11838,196.0,29600.0,938000.0,https://twitchtracker.com/xariel
Alex_ricoy,64.0,413.0,285.0,26300.0,11879,350.0,4000.0,0.0,https://twitchtracker.com/alex_ricoy
Villora7,225.0,75.7,1837.0,17000.0,11881,285.0,103000.0,0.0,https://twitchtracker.com/villora7
Monchess97,151.0,141.0,2016.0,21200.0,11887,9900.0,20800.0,0.0,https://twitchtracker.com/monchess97
Soydairi,395.0,18.3,1333.0,7200.0,11894,371.0,125000.0,0.0,https://twitchtracker.com/soydairi
Generaldepie,237.0,68.8,3974.0,16300.0,11896,98.0,12900.0,0.0,https://twitchtracker.com/generaldepie
Upsushi,188.0,101.8,7148.0,19100.0,11897,140.0,127000.0,2060000.0,https://twitchtracker.com/upsushi
Elure,200.0,91.7,2636.0,18400.0,11909,131.0,92100.0,1750000.0,https://twitchtracker.com/elure
Elena_benitez,435.0,11.3,5899.0,4900.0,11912,258.0,11900.0,0.0,https://twitchtracker.com/elena_benitez
Yeiyeisenpai,178.0,110.4,2227.0,19600.0,11914,250.0,39900.0,399000.0,https://twitchtracker.com/yeiyeisenpai
Saikomicart,188.0,101.3,3755.0,19000.0,11923,91.0,43500.0,476000.0,https://twitchtracker.com/saikomicart
Filisgg,211.0,83.8,20716.0,17700.0,11925,824.0,389000.0,497000.0,https://twitchtracker.com/filisgg
Panthera_fps,133.0,165.5,477.0,22100.0,11958,51.0,4100.0,0.0,https://twitchtracker.com/panthera_fps
Elisagalina,253.0,59.6,878.0,15100.0,11986,228.0,32700.000000000004,0.0,https://twitchtracker.com/elisagalina
Emyi__,231.0,70.9,4010.0,16400.0,11995,591.0,22400.0,1110000.0,https://twitchtracker.com/emyi__
Sarayoposita,174.0,112.6,6182.0,19600.0,12006,290.0,17300.0,0.0,https://twitchtracker.com/sarayoposita
Zormanworld,333.0,31.4,37263.0,10500.0,12014,-300.0,581000.0,4570000.0,https://twitchtracker.com/zormanworld
Darknessmx,220.0,76.9,414.0,16900.0,12033,2100.0,30600.0,0.0,https://twitchtracker.com/darknessmx
Mazino,414.0,13.9,6001.0,5800.0,12039,244.0,143000.0,543000.0,https://twitchtracker.com/mazino
Notoriuspig_,120.0,187.4,13071.0,22500.0,12078,311.0,31800.0,0.0,https://twitchtracker.com/notoriuspig_
Gemita,410.0,14.4,114412.0,5900.0,12084,-2900.0,1600000.0,16399999.999999998,https://twitchtracker.com/gemita
Branuelzin,153.0,133.7,410.0,20500.0,12122,1300.0,10100.0,0.0,https://twitchtracker.com/branuelzin
Kha0rz,344.0,27.8,1172.0,9600.0,12126,325.0,6600.0,0.0,https://twitchtracker.com/kha0rz
Lauchita077,456.0,6.9,1195.0,3100.0,12128,18000.0,29500.0,0.0,https://twitchtracker.com/lauchita077
